date,unit,y_scaled,synthetic_scaled,gap_observed_minus_synthetic,scaled_throughput_loss,period,value_col,is_actual
2022-03-09,strait_of_hormuz,0.911501667493682,1.04402587020667,-0.13252420271298804,0.13252420271298804,pre,n_tanker,True
2022-03-10,strait_of_hormuz,1.1569059625881348,0.9909241761747996,0.16598178641333527,-0.16598178641333527,pre,n_tanker,True
2022-03-11,strait_of_hormuz,1.0867904497040053,0.969745622920206,0.11704482678379924,-0.11704482678379924,pre,n_tanker,True
2022-03-12,strait_of_hormuz,0.911501667493682,0.996631876956524,-0.085130209462842,0.085130209462842,pre,n_tanker,True
2022-03-13,strait_of_hormuz,1.3146658665774258,1.049388155096622,0.2652777114808038,-0.2652777114808038,pre,n_tanker,True
2022-03-14,strait_of_hormuz,1.1218482061460702,0.95692446985672,0.1649237362893502,-0.1649237362893502,pre,n_tanker,True
2022-03-15,strait_of_hormuz,0.964088302156779,0.9825366050300726,-0.018448302873293576,0.018448302873293576,pre,n_tanker,True
2022-03-16,strait_of_hormuz,1.2445503536932965,1.1228220844479053,0.12172826924539115,-0.12172826924539115,pre,n_tanker,True
2022-03-17,strait_of_hormuz,0.7362128852833585,0.9322042848224845,-0.19599139953912603,0.19599139953912603,pre,n_tanker,True
2022-03-18,strait_of_hormuz,0.6310396159571644,0.9349024276807393,-0.3038628117235749,0.3038628117235749,pre,n_tanker,True
2022-03-19,strait_of_hormuz,0.9290305457147143,0.9364302232806725,-0.007399677565958163,0.007399677565958163,pre,n_tanker,True
2022-03-20,strait_of_hormuz,1.016674936819876,1.0192607662590052,-0.002585829439129217,0.002585829439129217,pre,n_tanker,True
2022-03-21,strait_of_hormuz,1.1043193279250378,1.0478007957851634,0.056518532139874456,-0.056518532139874456,pre,n_tanker,True
2022-03-22,strait_of_hormuz,1.1218482061460702,1.0634750723307476,0.05837313381532261,-0.05837313381532261,pre,n_tanker,True
2022-03-23,strait_of_hormuz,1.2445503536932965,1.0533902654426281,0.19116008825066833,-0.19116008825066833,pre,n_tanker,True
2022-03-24,strait_of_hormuz,1.4023102576825877,1.0103270947813208,0.3919831629012669,-0.3919831629012669,pre,n_tanker,True
2022-03-25,strait_of_hormuz,1.0867904497040053,1.023663692106495,0.0631267575975103,-0.0631267575975103,pre,n_tanker,True
2022-03-26,strait_of_hormuz,1.1393770843671025,0.9271078525833709,0.21226923178373158,-0.21226923178373158,pre,n_tanker,True
2022-03-27,strait_of_hormuz,1.016674936819876,1.0728935866033298,-0.05621864978345381,0.05621864978345381,pre,n_tanker,True
2022-03-28,strait_of_hormuz,0.8939727892726496,0.9982617949211297,-0.1042890056484801,0.1042890056484801,pre,n_tanker,True
2022-03-29,strait_of_hormuz,0.7712706417254231,0.9899964160990261,-0.21872577437360297,0.21872577437360297,pre,n_tanker,True
2022-03-30,strait_of_hormuz,0.6660973723992291,0.9878801089365983,-0.3217827365373692,0.3217827365373692,pre,n_tanker,True
2022-03-31,strait_of_hormuz,1.2094925972512318,0.9291364945779506,0.28035610267328126,-0.28035610267328126,pre,n_tanker,True
2022-04-01,strait_of_hormuz,1.2796081101353611,1.000390548937986,0.27921756119737506,-0.27921756119737506,pre,n_tanker,True
2022-04-02,strait_of_hormuz,1.1919637190301995,0.9845854488614392,0.20737827016876031,-0.20737827016876031,pre,n_tanker,True
2022-04-03,strait_of_hormuz,1.2445503536932965,0.940929425059315,0.3036209286339815,-0.3036209286339815,pre,n_tanker,True
2022-04-04,strait_of_hormuz,1.1569059625881348,1.0319029245924676,0.12500303799566725,-0.12500303799566725,pre,n_tanker,True
2022-04-05,strait_of_hormuz,1.069261571482973,1.041885585452593,0.02737598603037994,-0.02737598603037994,pre,n_tanker,True
2022-04-06,strait_of_hormuz,1.2094925972512318,0.9712891206557124,0.23820347659551944,-0.23820347659551944,pre,n_tanker,True
2022-04-07,strait_of_hormuz,1.2094925972512318,0.9765775828610382,0.23291501439019358,-0.23291501439019358,pre,n_tanker,True
2022-04-08,strait_of_hormuz,0.8939727892726496,1.0143133464532048,-0.12034055718055525,0.12034055718055525,pre,n_tanker,True
2022-04-09,strait_of_hormuz,1.0867904497040053,1.0693354210262886,0.017455028677716644,-0.017455028677716644,pre,n_tanker,True
2022-04-10,strait_of_hormuz,0.9816171803778113,1.1044354575848212,-0.12281827720700988,0.12281827720700988,pre,n_tanker,True
2022-04-11,strait_of_hormuz,1.069261571482973,1.0546745496553187,0.014587021827654256,-0.014587021827654256,pre,n_tanker,True
2022-04-12,strait_of_hormuz,1.1569059625881348,1.0651893970811603,0.09171656550697449,-0.09171656550697449,pre,n_tanker,True
2022-04-13,strait_of_hormuz,0.9991460585988436,1.0394908374664429,-0.04034477886759924,0.04034477886759924,pre,n_tanker,True
2022-04-14,strait_of_hormuz,1.0867904497040053,0.8751205709758842,0.21166987872812104,-0.21166987872812104,pre,n_tanker,True
2022-04-15,strait_of_hormuz,1.2445503536932965,0.9994791930092186,0.24507116068407786,-0.24507116068407786,pre,n_tanker,True
2022-04-16,strait_of_hormuz,0.9465594239357467,1.0460711563208256,-0.09951173238507893,0.09951173238507893,pre,n_tanker,True
2022-04-17,strait_of_hormuz,1.2094925972512318,1.0825201114530278,0.12697248579820397,-0.12697248579820397,pre,n_tanker,True
2022-04-18,strait_of_hormuz,1.069261571482973,0.9774627411161511,0.0917988303668219,-0.0917988303668219,pre,n_tanker,True
2022-04-19,strait_of_hormuz,1.016674936819876,0.947869429082656,0.06880550773721994,-0.06880550773721994,pre,n_tanker,True
2022-04-20,strait_of_hormuz,1.1393770843671025,1.0907275897254092,0.048649494641693325,-0.048649494641693325,pre,n_tanker,True
2022-04-21,strait_of_hormuz,0.8939727892726496,0.9658681797757656,-0.071895390503116,0.071895390503116,pre,n_tanker,True
2022-04-22,strait_of_hormuz,1.2094925972512318,1.0326866809029145,0.17680591634831733,-0.17680591634831733,pre,n_tanker,True
2022-04-23,strait_of_hormuz,1.2445503536932965,1.047593892084302,0.1969564616089945,-0.1969564616089945,pre,n_tanker,True
2022-04-24,strait_of_hormuz,0.8939727892726496,0.9541598204573825,-0.0601870311847329,0.0601870311847329,pre,n_tanker,True
2022-04-25,strait_of_hormuz,1.016674936819876,1.0304884259759846,-0.013813489156108583,0.013813489156108583,pre,n_tanker,True
2022-04-26,strait_of_hormuz,1.3497236230194907,0.9810871759849215,0.3686364470345692,-0.3686364470345692,pre,n_tanker,True
2022-04-27,strait_of_hormuz,1.069261571482973,1.0693605996321396,-9.90281491666245e-05,9.90281491666245e-05,pre,n_tanker,True
2022-04-28,strait_of_hormuz,1.0517326932619406,0.8924928732948487,0.1592398199670919,-0.1592398199670919,pre,n_tanker,True
2022-04-29,strait_of_hormuz,1.1569059625881348,0.9702309062389638,0.18667505634917103,-0.18667505634917103,pre,n_tanker,True
2022-04-30,strait_of_hormuz,0.8589150328305849,1.077948381947687,-0.21903334911710204,0.21903334911710204,pre,n_tanker,True
2022-05-01,strait_of_hormuz,1.0342038150409083,1.0033318094313717,0.030872005609536624,-0.030872005609536624,pre,n_tanker,True
2022-05-02,strait_of_hormuz,1.0867904497040053,1.0155847943948344,0.07120565530917089,-0.07120565530917089,pre,n_tanker,True
2022-05-03,strait_of_hormuz,1.1569059625881348,1.0571037248605746,0.09980223772756025,-0.09980223772756025,pre,n_tanker,True
2022-05-04,strait_of_hormuz,1.016674936819876,0.9261456923448832,0.09052924447499278,-0.09052924447499278,pre,n_tanker,True
2022-05-05,strait_of_hormuz,1.1744348408091672,1.059079702491029,0.11535513831813815,-0.11535513831813815,pre,n_tanker,True
2022-05-06,strait_of_hormuz,1.1218482061460702,0.9343705517705002,0.18747765437556996,-0.18747765437556996,pre,n_tanker,True
2022-05-07,strait_of_hormuz,1.0342038150409083,1.0524142664775846,-0.018210451436676323,0.018210451436676323,pre,n_tanker,True
2022-05-08,strait_of_hormuz,1.016674936819876,0.9607814215038283,0.05589351531604769,-0.05589351531604769,pre,n_tanker,True
2022-05-09,strait_of_hormuz,1.1744348408091672,0.9437136029659223,0.23072123784324483,-0.23072123784324483,pre,n_tanker,True
2022-05-10,strait_of_hormuz,0.8413861546095526,1.0139765223622044,-0.1725903677526518,0.1725903677526518,pre,n_tanker,True
2022-05-11,strait_of_hormuz,1.1569059625881348,1.0405485121582252,0.11635745042990964,-0.11635745042990964,pre,n_tanker,True
2022-05-12,strait_of_hormuz,1.0867904497040053,0.9537221197206767,0.13306832998332863,-0.13306832998332863,pre,n_tanker,True
2022-05-13,strait_of_hormuz,0.7362128852833585,0.8873579526840966,-0.15114506740073808,0.15114506740073808,pre,n_tanker,True
2022-05-14,strait_of_hormuz,0.911501667493682,1.074632940695254,-0.16313127320157195,0.16313127320157195,pre,n_tanker,True
2022-05-15,strait_of_hormuz,0.8413861546095526,0.9861416967181327,-0.1447555421085801,0.1447555421085801,pre,n_tanker,True
2022-05-16,strait_of_hormuz,0.964088302156779,1.0467495367577506,-0.08266123460097163,0.08266123460097163,pre,n_tanker,True
2022-05-17,strait_of_hormuz,1.1393770843671025,1.0127791762187264,0.12659790814837613,-0.12659790814837613,pre,n_tanker,True
2022-05-18,strait_of_hormuz,1.0867904497040053,1.014991340199568,0.07179910950443724,-0.07179910950443724,pre,n_tanker,True
2022-05-19,strait_of_hormuz,1.0517326932619406,1.1042769003514785,-0.05254420708953789,0.05254420708953789,pre,n_tanker,True
2022-05-20,strait_of_hormuz,1.0867904497040053,1.0247286798127997,0.0620617698912056,-0.0620617698912056,pre,n_tanker,True
2022-05-21,strait_of_hormuz,1.016674936819876,0.9048614645419234,0.11181347227795257,-0.11181347227795257,pre,n_tanker,True
2022-05-22,strait_of_hormuz,1.1919637190301995,0.9465828903782018,0.24538082865199773,-0.24538082865199773,pre,n_tanker,True
2022-05-23,strait_of_hormuz,1.0867904497040053,1.0898788620242503,-0.0030884123202450375,0.0030884123202450375,pre,n_tanker,True
2022-05-24,strait_of_hormuz,1.016674936819876,1.0446374082917385,-0.027962471471862482,0.027962471471862482,pre,n_tanker,True
2022-05-25,strait_of_hormuz,0.7887995199464555,1.076475920900833,-0.2876764009543775,0.2876764009543775,pre,n_tanker,True
2022-05-26,strait_of_hormuz,1.1043193279250378,0.9327381471660914,0.17158118075894646,-0.17158118075894646,pre,n_tanker,True
2022-05-27,strait_of_hormuz,1.2094925972512318,0.9848334213780712,0.22465917587316064,-0.22465917587316064,pre,n_tanker,True
2022-05-28,strait_of_hormuz,1.1744348408091672,0.9796822563671655,0.1947525844420016,-0.1947525844420016,pre,n_tanker,True
2022-05-29,strait_of_hormuz,1.0867904497040053,0.9380528460039957,0.14873760370000955,-0.14873760370000955,pre,n_tanker,True
2022-05-30,strait_of_hormuz,1.2094925972512318,0.9574072759177076,0.25208532133352424,-0.25208532133352424,pre,n_tanker,True
2022-05-31,strait_of_hormuz,1.0517326932619406,0.9264553958384516,0.12527729742348903,-0.12527729742348903,pre,n_tanker,True
2022-06-01,strait_of_hormuz,1.1218482061460702,0.9670675767353921,0.15478062941067805,-0.15478062941067805,pre,n_tanker,True
2022-06-02,strait_of_hormuz,1.2270214754722641,0.9555445112443789,0.27147696422788525,-0.27147696422788525,pre,n_tanker,True
2022-06-03,strait_of_hormuz,1.0517326932619406,1.0874795013622023,-0.03574680810026165,0.03574680810026165,pre,n_tanker,True
2022-06-04,strait_of_hormuz,0.8589150328305849,0.9737113271856689,-0.11479629435508398,0.11479629435508398,pre,n_tanker,True
2022-06-05,strait_of_hormuz,1.1043193279250378,0.9235985687518659,0.18072075917317199,-0.18072075917317199,pre,n_tanker,True
2022-06-06,strait_of_hormuz,1.1744348408091672,0.9264040452148453,0.24803079559432184,-0.24803079559432184,pre,n_tanker,True
2022-06-07,strait_of_hormuz,1.1569059625881348,0.9459688341645734,0.21093712842356138,-0.21093712842356138,pre,n_tanker,True
2022-06-08,strait_of_hormuz,1.1043193279250378,0.9613151368302224,0.14300419109481544,-0.14300419109481544,pre,n_tanker,True
2022-06-09,strait_of_hormuz,1.0517326932619406,1.14083521101311,-0.08910251775116929,0.08910251775116929,pre,n_tanker,True
2022-06-10,strait_of_hormuz,1.2620792319143288,1.0477293155464154,0.21434991636791345,-0.21434991636791345,pre,n_tanker,True
2022-06-11,strait_of_hormuz,0.9991460585988436,1.0857573748802318,-0.08661131628138818,0.08661131628138818,pre,n_tanker,True
2022-06-12,strait_of_hormuz,1.1043193279250378,0.9048265147579283,0.19949281316710954,-0.19949281316710954,pre,n_tanker,True
2022-06-13,strait_of_hormuz,0.7362128852833585,1.0568094917553819,-0.32059660647202337,0.32059660647202337,pre,n_tanker,True
2022-06-14,strait_of_hormuz,1.2796081101353611,1.0572470247805021,0.222361085354859,-0.222361085354859,pre,n_tanker,True
2022-06-15,strait_of_hormuz,1.1393770843671025,1.0697788207550085,0.06959826361209398,-0.06959826361209398,pre,n_tanker,True
2022-06-16,strait_of_hormuz,1.2094925972512318,1.0645229382338397,0.14496965901739212,-0.14496965901739212,pre,n_tanker,True
2022-06-17,strait_of_hormuz,1.0517326932619406,1.0148113257326152,0.0369213675293254,-0.0369213675293254,pre,n_tanker,True
2022-06-18,strait_of_hormuz,0.9290305457147143,1.0098025985743262,-0.08077205285961186,0.08077205285961186,pre,n_tanker,True
2022-06-19,strait_of_hormuz,1.2796081101353611,1.0313965190649996,0.2482115910703615,-0.2482115910703615,pre,n_tanker,True
2022-06-20,strait_of_hormuz,1.0517326932619406,0.9839620676914135,0.06777062557052715,-0.06777062557052715,pre,n_tanker,True
2022-06-21,strait_of_hormuz,0.8413861546095526,1.0197694147577943,-0.17838326014824168,0.17838326014824168,pre,n_tanker,True
2022-06-22,strait_of_hormuz,1.1218482061460702,1.079360836696826,0.04248736944924425,-0.04248736944924425,pre,n_tanker,True
2022-06-23,strait_of_hormuz,1.016674936819876,0.9671151506992264,0.049559786120649596,-0.049559786120649596,pre,n_tanker,True
2022-06-24,strait_of_hormuz,0.9816171803778113,1.1180461584998929,-0.13642897812208155,0.13642897812208155,pre,n_tanker,True
2022-06-25,strait_of_hormuz,1.2620792319143288,1.0435381483920096,0.21854108352231916,-0.21854108352231916,pre,n_tanker,True
2022-06-26,strait_of_hormuz,1.0867904497040053,1.0441144163281695,0.04267603337583581,-0.04267603337583581,pre,n_tanker,True
2022-06-27,strait_of_hormuz,1.2445503536932965,0.997826930394053,0.24672342329924346,-0.24672342329924346,pre,n_tanker,True
2022-06-28,strait_of_hormuz,0.964088302156779,0.9874691769472757,-0.023380874790496664,0.023380874790496664,pre,n_tanker,True
2022-06-29,strait_of_hormuz,0.8764439110516172,0.9342694000490702,-0.05782548899745299,0.05782548899745299,pre,n_tanker,True
2022-06-30,strait_of_hormuz,1.3497236230194907,0.9446783159432199,0.40504530707627073,-0.40504530707627073,pre,n_tanker,True
2022-07-01,strait_of_hormuz,0.9465594239357467,1.0054030655903226,-0.058843641654575896,0.058843641654575896,pre,n_tanker,True
2022-07-02,strait_of_hormuz,1.016674936819876,0.9508732930781988,0.06580164374167718,-0.06580164374167718,pre,n_tanker,True
2022-07-03,strait_of_hormuz,1.1043193279250378,1.0025620353678473,0.10175729255719057,-0.10175729255719057,pre,n_tanker,True
2022-07-04,strait_of_hormuz,1.1919637190301995,0.9913986701102163,0.20056504891998317,-0.20056504891998317,pre,n_tanker,True
2022-07-05,strait_of_hormuz,0.9991460585988436,1.0709751172141393,-0.07182905861529565,0.07182905861529565,pre,n_tanker,True
2022-07-06,strait_of_hormuz,0.9991460585988436,0.996267545013402,0.0028785135854416666,-0.0028785135854416666,pre,n_tanker,True
2022-07-07,strait_of_hormuz,0.9465594239357467,1.0776873234194684,-0.13112789948372172,0.13112789948372172,pre,n_tanker,True
2022-07-08,strait_of_hormuz,1.2796081101353611,1.0189190219584587,0.2606890881769024,-0.2606890881769024,pre,n_tanker,True
2022-07-09,strait_of_hormuz,0.9290305457147143,1.0041602131862877,-0.07512966747157335,0.07512966747157335,pre,n_tanker,True
2022-07-10,strait_of_hormuz,0.9816171803778113,0.9844374683677217,-0.0028202879899104083,0.0028202879899104083,pre,n_tanker,True
2022-07-11,strait_of_hormuz,1.0517326932619406,0.9623449886144222,0.08938770464751844,-0.08938770464751844,pre,n_tanker,True
2022-07-12,strait_of_hormuz,0.8413861546095526,0.969501621662068,-0.12811546705251542,0.12811546705251542,pre,n_tanker,True
2022-07-13,strait_of_hormuz,0.911501667493682,1.0819605772882404,-0.17045890979455836,0.17045890979455836,pre,n_tanker,True
2022-07-14,strait_of_hormuz,1.41983913590362,0.9725806427735502,0.4472584931300698,-0.4472584931300698,pre,n_tanker,True
2022-07-15,strait_of_hormuz,1.2620792319143288,1.0891979359301684,0.17288129598416035,-0.17288129598416035,pre,n_tanker,True
2022-07-16,strait_of_hormuz,0.9465594239357467,1.0168007792962883,-0.07024135536054166,0.07024135536054166,pre,n_tanker,True
2022-07-17,strait_of_hormuz,1.0342038150409083,1.0863783533046287,-0.05217453826372043,0.05217453826372043,pre,n_tanker,True
2022-07-18,strait_of_hormuz,1.1569059625881348,0.936649536456628,0.22025642613150687,-0.22025642613150687,pre,n_tanker,True
2022-07-19,strait_of_hormuz,0.9290305457147143,1.0689977207039871,-0.1399671749892728,0.1399671749892728,pre,n_tanker,True
2022-07-20,strait_of_hormuz,1.1744348408091672,0.9324497744279794,0.24198506638118777,-0.24198506638118777,pre,n_tanker,True
2022-07-21,strait_of_hormuz,1.1744348408091672,1.0540076592236185,0.12042718158554866,-0.12042718158554866,pre,n_tanker,True
2022-07-22,strait_of_hormuz,1.0867904497040053,0.972742500385595,0.11404794931841034,-0.11404794931841034,pre,n_tanker,True
2022-07-23,strait_of_hormuz,1.0342038150409083,1.034693155640778,-0.0004893405998696032,0.0004893405998696032,pre,n_tanker,True
2022-07-24,strait_of_hormuz,1.0517326932619406,1.110159340807484,-0.058426647545543275,0.058426647545543275,pre,n_tanker,True
2022-07-25,strait_of_hormuz,1.1393770843671025,1.054028857358272,0.0853482270088306,-0.0853482270088306,pre,n_tanker,True
2022-07-26,strait_of_hormuz,1.1393770843671025,0.9699233815721884,0.16945370279491412,-0.16945370279491412,pre,n_tanker,True
2022-07-27,strait_of_hormuz,1.069261571482973,1.028127407941061,0.04113416354191202,-0.04113416354191202,pre,n_tanker,True
2022-07-28,strait_of_hormuz,0.964088302156779,1.1562755716415534,-0.19218726948477438,0.19218726948477438,pre,n_tanker,True
2022-07-29,strait_of_hormuz,0.911501667493682,1.1070382899726126,-0.19553662247893056,0.19553662247893056,pre,n_tanker,True
2022-07-30,strait_of_hormuz,1.0867904497040053,1.005308064266918,0.08148238543708719,-0.08148238543708719,pre,n_tanker,True
2022-07-31,strait_of_hormuz,0.964088302156779,0.9330053259234812,0.03108297623329781,-0.03108297623329781,pre,n_tanker,True
2022-08-01,strait_of_hormuz,1.069261571482973,0.9262725547262202,0.1429890167567528,-0.1429890167567528,pre,n_tanker,True
2022-08-02,strait_of_hormuz,0.8413861546095526,1.0160068744536523,-0.17462071984409977,0.17462071984409977,pre,n_tanker,True
