unit,n_donors,n_pre_fit_days,n_post_days,pre_rmspe,post_rmspe,post_pre_rmspe_ratio,cumulative_scaled_throughput_loss,mean_daily_scaled_throughput_loss,top_weight_slug,top_weight,effective_n_weights,placebo_type,donor_pool,placebo_fold,placebo_start,placebo_end,fit_status,fit_warning
tsugaru_strait,21,665,130,0.3846846488541004,0.46022089142223394,1.1963588689934497,10.586759459881934,0.08143661122986103,dover_strait,0.2544043270714701,6.706472331625429,donor_in_time,low_contamination_donors,placebo_11,2023-10-28,2024-03-05,computed,
windward_passage,21,665,130,0.6768771790992965,0.6931062846384491,1.0239764406900944,7.340540863268904,0.05646569894822234,dover_strait,0.18904177281341372,8.98685866436649,donor_in_time,low_contamination_donors,placebo_11,2023-10-28,2024-03-05,computed,
yucatan_channel,21,665,130,0.2051121256722089,0.2222274835498668,1.0834439106004394,-0.43810525636066555,-0.003370040433543581,malacca_strait,0.2653967203322425,8.042456838275003,donor_in_time,low_contamination_donors,placebo_11,2023-10-28,2024-03-05,computed,
balabac_strait,21,815,130,0.4979795899124331,0.4813836079702697,0.9666733691935413,-2.793021780394936,-0.021484782926114894,lombok_strait,0.13993142364843497,10.186383861751816,donor_in_time,low_contamination_donors,placebo_16,2024-03-26,2024-08-02,computed,
bering_strait,21,815,130,2.405362852635151,1.9582572888936365,0.8141213649941852,64.82377734735174,0.4986444411334749,windward_passage,0.23270148033527935,6.00447260033005,donor_in_time,low_contamination_donors,placebo_16,2024-03-26,2024-08-02,computed,
bohai_strait,21,815,130,0.22495785694601456,0.15690088990577847,0.6974679259299291,4.5006180684917165,0.03462013898839782,malacca_strait,0.27699144770956813,6.800123992317275,donor_in_time,low_contamination_donors,placebo_16,2024-03-26,2024-08-02,computed,
bosporus_strait,21,815,130,0.22635908831861137,0.19673691034432444,0.8691363435224996,-6.484663077308854,-0.049882023671606567,malacca_strait,0.35345736152726653,5.2553592165711525,donor_in_time,low_contamination_donors,placebo_16,2024-03-26,2024-08-02,computed,
dover_strait,21,815,130,0.15133379632044927,0.13082742049816495,0.8644957285095652,1.2308957666355822,0.009468428974119864,malacca_strait,0.312617787289015,7.026427692339955,donor_in_time,low_contamination_donors,placebo_16,2024-03-26,2024-08-02,computed,
kerch_strait,21,815,130,0.9601867376971818,0.8910416154567642,0.9279878386924522,93.10366169100138,0.7161820130077029,korea_strait,0.33303534625186765,3.937256733870344,donor_in_time,low_contamination_donors,placebo_16,2024-03-26,2024-08-02,computed,
korea_strait,21,815,130,0.1792405105555061,0.1709442441669677,0.953714334093189,-4.662356797326369,-0.03586428305635669,malacca_strait,0.28755269399270544,6.92729801946919,donor_in_time,low_contamination_donors,placebo_16,2024-03-26,2024-08-02,computed,
lombok_strait,21,815,130,0.36011161364849775,0.3531789279281414,0.9807485083579578,-2.7952408234303245,-0.021501852487925573,malacca_strait,0.19982297458711584,9.339438488540189,donor_in_time,low_contamination_donors,placebo_16,2024-03-26,2024-08-02,computed,
luzon_strait,21,815,130,0.26337789831511493,0.3256348772494732,1.2363789039726931,-20.971595494380033,-0.16131996534138487,malacca_strait,0.23340439676421962,9.402481877859463,donor_in_time,low_contamination_donors,placebo_16,2024-03-26,2024-08-02,computed,
magellan_strait,21,815,130,0.9583747796398636,1.0394538176936967,1.0846005547895374,-9.184389518285727,-0.07064915014065944,dover_strait,0.2960526147742224,6.213660635149905,donor_in_time,low_contamination_donors,placebo_16,2024-03-26,2024-08-02,computed,
makassar_strait,21,815,130,0.3965073436097699,0.36604673937413,0.923177704709504,21.626828417398777,0.1663602185953752,malacca_strait,0.37188263636064545,4.864986891453676,donor_in_time,low_contamination_donors,placebo_16,2024-03-26,2024-08-02,computed,
malacca_strait,21,815,130,0.12135116428539895,0.12842578843605837,1.0582987744066552,5.116102223930759,0.039354632491775066,dover_strait,0.20630422283728886,9.30189005766089,donor_in_time,low_contamination_donors,placebo_16,2024-03-26,2024-08-02,computed,
mindoro_strait,21,815,130,0.498011788664421,0.451477939659522,0.9065607480302936,14.765330070618779,0.11357946208168292,dover_strait,0.2005559524827765,7.921236742742826,donor_in_time,low_contamination_donors,placebo_16,2024-03-26,2024-08-02,computed,
mona_passage,21,815,130,0.6193715297537645,0.6900453312980664,1.1141056670338056,-10.506032697819428,-0.08081563613707253,luzon_strait,0.169534526073728,8.957912287363902,donor_in_time,low_contamination_donors,placebo_16,2024-03-26,2024-08-02,computed,
ombai_strait,21,815,130,0.47069967680397046,0.4656087441585513,0.9891843294221352,10.572798960594287,0.08132922277380221,dover_strait,0.3580957544184266,5.077772491706701,donor_in_time,low_contamination_donors,placebo_16,2024-03-26,2024-08-02,computed,
oresund_strait,21,815,130,0.28843270095674145,0.2698847506020951,0.9356940100996796,3.973753221422883,0.030567332472483714,malacca_strait,0.28870421403369856,7.16434063732108,donor_in_time,low_contamination_donors,placebo_16,2024-03-26,2024-08-02,computed,
sunda_strait,21,815,130,0.28614923638888706,0.31331643808875265,1.0949406751620485,-7.696490133282872,-0.05920377025602209,dover_strait,0.3287029152772512,4.726965563748746,donor_in_time,low_contamination_donors,placebo_16,2024-03-26,2024-08-02,computed,
taiwan_strait,21,815,130,0.19735049933081592,0.17632852194916726,0.8934789754627892,1.9872288302857533,0.015286375617582717,malacca_strait,0.23755811533268004,8.012229114589813,donor_in_time,low_contamination_donors,placebo_16,2024-03-26,2024-08-02,computed,
torres_strait,21,815,130,0.668433948670947,0.7340625655089129,1.0981826506096166,-4.736619543116638,-0.03643553494705106,dover_strait,0.34314360410567885,5.047303856616963,donor_in_time,low_contamination_donors,placebo_16,2024-03-26,2024-08-02,computed,
tsugaru_strait,21,815,130,0.404339065507699,0.364950589628661,0.9025855297222376,-6.154414448960401,-0.0473416496073877,korea_strait,0.21748588547157757,6.602315664296504,donor_in_time,low_contamination_donors,placebo_16,2024-03-26,2024-08-02,computed,
windward_passage,21,815,130,0.6918890441300791,0.7841338882176909,1.1333231749659982,-9.06341138607555,-0.06971854912365807,dover_strait,0.2802673615660036,6.582780177764691,donor_in_time,low_contamination_donors,placebo_16,2024-03-26,2024-08-02,computed,
yucatan_channel,21,815,130,0.2090637038248898,0.26087261060458367,1.2478139716834282,-14.726477279410252,-0.11328059445700193,malacca_strait,0.25325058502675385,7.9211828556696116,donor_in_time,low_contamination_donors,placebo_16,2024-03-26,2024-08-02,computed,
balabac_strait,21,965,130,0.4994940254706297,0.4935104554008964,0.9880207374570786,3.63570124975411,0.02796693269041623,taiwan_strait,0.14579950459263405,10.763714194046601,donor_in_time,low_contamination_donors,placebo_21,2024-08-23,2024-12-30,computed,
bering_strait,21,965,130,2.434614934155261,4.859951364828427,1.9961889236150132,-304.34103558505797,-2.3410848891158307,lombok_strait,0.22212634254177843,5.509872951642425,donor_in_time,low_contamination_donors,placebo_21,2024-08-23,2024-12-30,computed,
bohai_strait,21,965,130,0.21758860397316968,0.3192119541088588,1.4670435320602546,4.56042614349448,0.03508020110380369,malacca_strait,0.2764915121835667,6.880140861096949,donor_in_time,low_contamination_donors,placebo_21,2024-08-23,2024-12-30,computed,
bosporus_strait,21,965,130,0.21932564532481302,0.19500189758479988,0.8890975667528958,-0.1393054906899921,-0.0010715806976153237,malacca_strait,0.30032053506502787,6.039500359181446,donor_in_time,low_contamination_donors,placebo_21,2024-08-23,2024-12-30,computed,
dover_strait,21,965,130,0.1484785800173211,0.14054916107287574,0.9465955362482567,0.6678315955744322,0.005137166119803325,malacca_strait,0.31556843034361476,6.92137845744625,donor_in_time,low_contamination_donors,placebo_21,2024-08-23,2024-12-30,computed,
kerch_strait,21,965,130,1.0565157789985389,0.9628881713616045,0.9113807767966484,68.22959725472666,0.5248430558055897,taiwan_strait,0.2942696498335868,4.653765431598949,donor_in_time,low_contamination_donors,placebo_21,2024-08-23,2024-12-30,computed,
korea_strait,21,965,130,0.17640573612117436,0.18179578616869077,1.0305548456985205,-2.6355015747459896,-0.02027308903650761,malacca_strait,0.27479553555465014,7.054355539351924,donor_in_time,low_contamination_donors,placebo_21,2024-08-23,2024-12-30,computed,
lombok_strait,21,965,130,0.3563400395659053,0.36584241418856744,1.0266665924891234,-9.792196662790321,-0.0753245897137717,malacca_strait,0.24904379709116203,8.043967680530539,donor_in_time,low_contamination_donors,placebo_21,2024-08-23,2024-12-30,computed,
luzon_strait,21,965,130,0.2677516999704475,0.34044783771762377,1.2715057934466893,19.286329483451937,0.14835638064193798,yucatan_channel,0.17919269926669792,10.391361857709597,donor_in_time,low_contamination_donors,placebo_21,2024-08-23,2024-12-30,computed,
magellan_strait,21,965,130,0.9569527272093602,0.8783650071421437,0.9178771136413479,5.751735286856952,0.04424411759120732,dover_strait,0.2917891124250045,6.5099200334565195,donor_in_time,low_contamination_donors,placebo_21,2024-08-23,2024-12-30,computed,
makassar_strait,21,965,130,0.40354820665498636,0.4427896141091017,1.0972409412481043,9.237427092460786,0.07105713148046758,malacca_strait,0.38779581934090485,4.723200165855472,donor_in_time,low_contamination_donors,placebo_21,2024-08-23,2024-12-30,computed,
malacca_strait,21,965,130,0.12208340683433223,0.12140922341432815,0.994477681795701,2.43253280981498,0.018711790844730618,dover_strait,0.21532687394442127,9.11613458782505,donor_in_time,low_contamination_donors,placebo_21,2024-08-23,2024-12-30,computed,
mindoro_strait,21,965,130,0.5014332247553964,0.4836725589489194,0.9645801974627014,27.902968360558038,0.21463821815813874,dover_strait,0.18729734507582915,8.154294018181917,donor_in_time,low_contamination_donors,placebo_21,2024-08-23,2024-12-30,computed,
mona_passage,21,965,130,0.6211742341738558,0.5894626302833987,0.9489489387262938,18.131278983535495,0.13947137679642688,luzon_strait,0.18901132488197023,7.926452626863769,donor_in_time,low_contamination_donors,placebo_21,2024-08-23,2024-12-30,computed,
ombai_strait,21,965,130,0.4713566869366322,0.42518229452101963,0.9020393818623812,7.6555842878619345,0.058889109906630266,dover_strait,0.28920158308822574,6.310909886139488,donor_in_time,low_contamination_donors,placebo_21,2024-08-23,2024-12-30,computed,
oresund_strait,21,965,130,0.289004240252134,0.3018582181467652,1.0444767795912513,-7.186354648886241,-0.05527965114527878,malacca_strait,0.2731426917577169,7.387514570146881,donor_in_time,low_contamination_donors,placebo_21,2024-08-23,2024-12-30,computed,
sunda_strait,21,965,130,0.2878873341975607,0.338074486919262,1.1743291446342712,-13.34940992627765,-0.10268776866367423,dover_strait,0.33638138090815894,4.853313236484075,donor_in_time,low_contamination_donors,placebo_21,2024-08-23,2024-12-30,computed,
taiwan_strait,21,965,130,0.19426056163541638,0.2732752205494629,1.4067457555401253,9.817423229365684,0.07551864022588987,malacca_strait,0.27038779826359616,7.480357595563406,donor_in_time,low_contamination_donors,placebo_21,2024-08-23,2024-12-30,computed,
torres_strait,21,965,130,0.6748637584233083,0.5965480125906731,0.8839532500373037,16.466785730196897,0.12666758253997612,dover_strait,0.2992187556394614,5.802557512923622,donor_in_time,low_contamination_donors,placebo_21,2024-08-23,2024-12-30,computed,
tsugaru_strait,21,965,130,0.3923399941237939,0.4516890100327601,1.1512693500480604,-13.480729776109152,-0.1036979213546858,dover_strait,0.23787945695489834,6.72721441990453,donor_in_time,low_contamination_donors,placebo_21,2024-08-23,2024-12-30,computed,
windward_passage,21,965,130,0.7042718667915535,0.7710322157539563,1.0947934343402677,0.3038884281786558,0.002337603293681968,dover_strait,0.25529052584889994,6.344668886053612,donor_in_time,low_contamination_donors,placebo_21,2024-08-23,2024-12-30,computed,
yucatan_channel,21,965,130,0.21525355357651113,0.34960683053204,1.6241628754703623,-27.231748252464477,-0.20947498655741906,malacca_strait,0.20939061757447586,8.613947176623798,donor_in_time,low_contamination_donors,placebo_21,2024-08-23,2024-12-30,computed,
balabac_strait,21,1115,130,0.5053231423297676,0.5291456002083116,1.0471430177701968,15.235341489166103,0.11719493453204695,taiwan_strait,0.2025015431481319,10.57799004365014,donor_in_time,low_contamination_donors,placebo_26,2025-01-20,2025-05-29,computed,
bering_strait,21,1115,130,2.2190391272978958,1.0624475866038452,0.47878722530574674,119.4920681048985,0.9191697546530654,lombok_strait,0.3719766465471842,4.037844871990952,donor_in_time,low_contamination_donors,placebo_26,2025-01-20,2025-05-29,computed,
